district_key,district_name,state,season,sprayable_acres,pp_spray_acres_low,pp_spray_acres_base,pp_spray_acres_high,rank_national,rank_national_low,rank_national_high,rank_in_state,decile,top_crop_1,top_crop_1_share_pct,top_crop_2,top_crop_2_share_pct,top_crop_3,top_crop_3_share_pct,open_crop_share_pct,unit_key,unit_district_count,unit_yoy_area_change_pct,unit_area_ma3_acres
Andhra Pradesh:Annamayya,Annamayya,Andhra Pradesh,Kharif,73128.72609,103844.09623,173233.2366184,287424.89146,855,901,892,39,5,Groundnut,50.499232807561675,Rice,43.117866235183136,Maize,5.868240770905416,5.876799174759903,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Annamayya,Annamayya,Andhra Pradesh,Rabi,27621.67814,38089.0234186,64608.8757398,109106.019071,1131,1159,1164,47,6,Groundnut,55.45072501227662,Rice,38.85826523419043,Maize,5.484483949652099,5.691009753532947,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Bapatla,Bapatla,Andhra Pradesh,Kharif,220416.23933,506257.88696,694811.5533814,893209.667,296,300,434,9,2,Rice,97.44946276797556,Cotton,1.1532848642200646,Maize,0.6991874841973589,0.7767516952956407,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Bapatla,Bapatla,Andhra Pradesh,Rabi,163161.93383,184801.3768146,345596.5448376,540756.8090575,587,723,658,33,4,Gram,38.61639616296309,Maize,26.513980677399047,Rice,15.06731587521204,79.03779865286482,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Chittoor,Chittoor,Andhra Pradesh,Kharif,75215.38675,100747.16722,157563.3189536,283113.14472,890,909,899,40,5,Groundnut,47.579987828307374,Rice,40.89243212690518,Sugarcane,9.590950908091877,1.3644475467244401,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Chittoor,Chittoor,Andhra Pradesh,Rabi,25137.87836,49773.1219615,72317.8167845,100615.2467075,1102,1105,1190,46,6,Rice,81.70536914931361,Groundnut,15.629410154459418,Maize,2.3508693923464583,2.665220696226976,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Kharif,159040.973,370562.18066,507337.76338,644113.3461,407,433,570,20,3,Rice,99.9990258954967,Maize,0.0009741045032948598,,,0.0009741045032948598,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Rabi,171706.05879,397324.3422064,545281.1080052,693420.727804,390,404,541,17,3,Rice,99.24139982858887,Maize,0.6915323792886733,Moong,0.035346539091569255,0.7268789183802425,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:East Godavari,East Godavari,Andhra Pradesh,Kharif,179785.61104,414908.92114,567681.33779,725818.59196,369,390,520,15,2,Rice,99.30153324126593,Sugarcane,0.39048916221727675,Groundnut,0.2541944721342607,0.013928941245070624,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:East Godavari,East Godavari,Andhra Pradesh,Rabi,160233.32934,344018.3495077,484905.8872511,626653.3577045,433,470,592,21,3,Rice,90.90582142650611,Maize,8.018957559049886,Gram,0.720540763034853,8.802686666061543,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Eluru,Eluru,Andhra Pradesh,Kharif,212126.89918,480673.94368,657262.194386,862531.48541,327,324,452,12,2,Rice,95.08223316629446,Cotton,2.9183974279730114,Groundnut,1.3127994267281093,0.18198403471500166,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Eluru,Eluru,Andhra Pradesh,Rabi,156140.21668,262239.0655689,407205.5877827,570991.5672265,518,585,641,25,3,Rice,62.496196088179474,Maize,28.2649636383231,Moong,7.409657864543152,35.67462150286625,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Guntur,Guntur,Andhra Pradesh,Kharif,183788.23568,412343.99843,550076.283162,787966.51528,386,391,487,16,3,Rice,79.45307840354317,Cotton,19.406138250203757,Soybean,1.0132030939349936,0.07367050941926427,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Guntur,Guntur,Andhra Pradesh,Rabi,89160.32699,90236.24981,179272.5326,293293.17052,847,938,879,37,5,Maize,40.378136087089565,Gram,30.317736862272675,Moong,27.852422998569274,98.5482959479315,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Kakinada,Kakinada,Andhra Pradesh,Kharif,212790.38739,491236.23318,670801.267934,863711.1161,316,312,451,11,2,Rice,97.9504464062294,Cotton,1.6107972093253595,Sugarcane,0.25161937680864205,0.18566354590172568,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Kakinada,Kakinada,Andhra Pradesh,Rabi,170144.6586,383297.4144335,531004.9408405,685774.9558975,397,421,547,19,3,Rice,96.27896921849263,Moong,2.57256161842442,Maize,0.5788973291160658,3.6335460964751185,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Krishna,Krishna,Andhra Pradesh,Kharif,383261.2427,883742.07992,1208786.508258,1546677.42838,131,122,213,2,1,Rice,99.24627362683508,Sugarcane,0.44547999197643773,Groundnut,0.23344342120980358,0.01471823177910809,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Krishna,Krishna,Andhra Pradesh,Rabi,35911.95727,50664.8401329,85023.8623647,130312.6859265,1066,1104,1117,45,6,Rice,41.61741551203742,Maize,32.67262254076737,Moong,21.02492394819951,53.697546488966886,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Kurnool,Kurnool,Andhra Pradesh,Kharif,643390.70215,1173505.27868,1504679.7746904,3033018.76948,91,81,68,1,1,Cotton,80.34031155477807,Groundnut,10.245205544264005,Rice,6.622700740461796,1.945703409619093,Andhra Pradesh:Kurnool,2,-22.88092254780813,1616406.3467533332
Andhra Pradesh:Kurnool,Kurnool,Andhra Pradesh,Rabi,178064.51012,180887.5863543,358654.9305549,558007.3740255,572,731,650,29,4,Gram,79.1580530179111,Groundnut,11.954018999172032,Maize,6.9173269587053365,86.15805554433867,Andhra Pradesh:Kurnool,2,-22.88092254780813,1616406.3467533332
Andhra Pradesh:Nandyal,Nandyal,Andhra Pradesh,Kharif,330421.67522,532891.56046,826138.9492804,1217958.1239,246,283,307,6,2,Rice,49.44333300781839,Maize,31.782231813268815,Cotton,7.497298828720104,31.86063248915562,Andhra Pradesh:Kurnool,2,-22.88092254780813,1616406.3467533332
Andhra Pradesh:Nandyal,Nandyal,Andhra Pradesh,Rabi,171262.21777,211858.1717525,375715.4138479,550813.9322595,555,675,653,26,3,Gram,56.67141810322353,Rice,27.50909717692374,Maize,12.59216503668723,69.83315914374921,Andhra Pradesh:Kurnool,2,-22.88092254780813,1616406.3467533332
Andhra Pradesh:Ntr,Ntr,Andhra Pradesh,Kharif,191884.39305,400430.09664,533346.71866,835601.68727,395,403,472,18,3,Rice,61.10205100516367,Cotton,32.69951611930294,Maize,3.2449871077266264,5.945447434207338,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Ntr,Ntr,Andhra Pradesh,Rabi,43910.01594,74425.9758858,115112.9963494,156767.413313,987,998,1070,43,6,Rice,63.60102020729096,Maize,21.899904441268937,Gram,12.849294857293579,36.27336155273109,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Palnadu,Palnadu,Andhra Pradesh,Kharif,191663.70804,390217.47835,480762.9560188,929294.94021,440,415,418,22,3,Cotton,80.9168351566562,Rice,17.848460465960795,Soybean,0.5626789514735857,0.6240166931419493,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Palnadu,Palnadu,Andhra Pradesh,Rabi,67119.45177,83742.4697172,149104.0382496,214803.170092,907,956,973,41,5,Gram,60.345654602176,Rice,26.750257852058546,Maize,12.46924641227809,73.06017136681557,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Parvathipuram Manyam,Parvathipuram Manyam,Andhra Pradesh,Kharif,195589.36103,432646.84638,594428.9179654,790114.53087,351,375,486,14,2,Rice,90.29281893402792,Cotton,5.397169662238307,Maize,3.919179494116744,3.919179494116744,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:Parvathipuram Manyam,Parvathipuram Manyam,Andhra Pradesh,Rabi,19615.31691,23483.4778843,42691.6199549,66216.8461255,1233,1269,1292,48,7,Maize,58.02028179339914,Rice,21.732062556307678,Moong,18.54586166644457,76.58929554451616,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:Prakasam,Prakasam,Andhra Pradesh,Kharif,87528.97279,147952.73115,201414.7736762,363945.78164,813,791,809,36,5,Cotton,54.09594384529243,Rice,31.762460951770525,Maize,9.107997355492747,9.348577076213234,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Prakasam,Prakasam,Andhra Pradesh,Rabi,114250.8857,133840.9289749,245991.9697473,360305.632932,726,825,815,34,4,Gram,70.33246038792653,Rice,19.130210082850283,Maize,8.829773915918002,79.96587795206233,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Srikakulam,Srikakulam,Andhra Pradesh,Kharif,379768.53362,854754.70479,1181519.838688,1517779.15751,134,127,222,3,1,Rice,95.89590250622912,Maize,3.3729932596183634,Cotton,0.5315787786495666,3.3842908625556296,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:Srikakulam,Srikakulam,Andhra Pradesh,Rabi,81327.92416,97848.9392272,177437.8091696,286613.469422,852,915,895,38,5,Maize,44.31898499424945,Moong,23.4833125561037,Rice,22.332101999593984,67.80229755035315,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore,Andhra Pradesh,Kharif,115776.03632,257190.03198,357535.426955,467592.14845,573,591,724,30,4,Rice,94.76349534241919,Groundnut,4.395428501684657,Cotton,0.4379270108517294,0.31103179046365226,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore,Andhra Pradesh,Rabi,285520.98596,632879.3503382,881836.2979426,1136793.080647,222,226,343,5,2,Rice,94.4775955635283,Gram,3.801848857686992,Groundnut,1.2144837772029557,4.307920659268751,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Sri Sathya Sai,Sri Sathya Sai,Andhra Pradesh,Kharif,220410.85255,250967.95514,462907.9513394,832184.88731,456,605,474,23,3,Groundnut,59.422392271313655,Maize,22.632188320996534,Rice,13.270077645514746,22.787064887261074,Andhra Pradesh:Ananthapuramu,2,-44.102583553551995,1430312.05856
Andhra Pradesh:Sri Sathya Sai,Sri Sathya Sai,Andhra Pradesh,Rabi,52767.43899,59159.5782043,111254.1604349,199362.6533955,999,1056,994,44,6,Groundnut,64.56844686004715,Maize,15.623110068023609,Rice,13.780627901885241,21.650925238067614,Andhra Pradesh:Ananthapuramu,2,-44.102583553551995,1430312.05856
Andhra Pradesh:Tirupati,Tirupati,Andhra Pradesh,Kharif,76759.36639,153222.63285,215476.4004666,298049.94436,782,783,876,35,5,Rice,89.03250713515463,Groundnut,7.341405381631122,Sugarcane,2.176793792658073,0.07112213665540361,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Tirupati,Tirupati,Andhra Pradesh,Rabi,198828.24899,450619.8252479,622943.6977897,804744.2506915,337,357,480,13,2,Rice,96.94634542616052,Groundnut,3.0298546701682474,Moong,0.012693281957993895,0.02379990367123855,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Visakhapatnam,Visakhapatnam,Andhra Pradesh,Kharif,11714.98629,26838.04991,36857.5432414,47133.90493,1271,1233,1380,49,7,Rice,99.1685905124143,Groundnut,0.36202629981621,Bajra,0.20791974901333418,0.12067543327206999,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Visakhapatnam,Visakhapatnam,Andhra Pradesh,Rabi,2866.38471,4325.55963,7038.34698,9840.09033,1577,1569,1634,52,9,Rice,49.725106902871104,Maize,47.74714047985171,Moong,1.8255991124779698,49.572739592329675,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Vizianagaram,Vizianagaram,Andhra Pradesh,Kharif,270190.33363,582669.80604,809620.782782,1063326.45272,255,253,371,7,2,Rice,91.23728492390953,Maize,6.273828812232572,Cotton,1.3478421829171714,6.297036571222448,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:Vizianagaram,Vizianagaram,Andhra Pradesh,Rabi,62495.76599,63882.63945,126232.41876,203416.40179,954,1041,989,42,6,Maize,73.84227558629092,Moong,22.383272298473386,Rice,2.6351477795290883,96.24512288795503,Andhra Pradesh:Parvathipuram Manyam,3,-9.99847033463083,1106880.7764466666
Andhra Pradesh:West Godavari,West Godavari,Andhra Pradesh,Kharif,212034.06371,493707.40615,675842.04863,858475.88253,311,310,459,10,2,Rice,99.96306892853057,Sugarcane,0.036931071469429234,,,,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:West Godavari,West Godavari,Andhra Pradesh,Rabi,220592.64402,513668.6497166,703411.1878738,893222.914031,293,294,433,8,2,Rice,99.93325525551859,Maize,0.047072609265834654,Groundnut,0.019672135215572692,0.047072609265834654,Andhra Pradesh:Alluri Sitharama Raju,10,-8.023538138791153,3123973.0754166665
Andhra Pradesh:Y.S.R. Kadapa,Y.S.R. Kadapa,Andhra Pradesh,Kharif,129534.04541,262959.71814,349762.928578,575015.71057,581,582,635,32,4,Rice,52.05068180900723,Cotton,39.2179683941004,Groundnut,5.920162924122552,1.4737707340675068,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Andhra Pradesh:Y.S.R. Kadapa,Y.S.R. Kadapa,Andhra Pradesh,Rabi,162593.70267,192099.8605435,351563.4032071,528803.669023,579,713,669,31,4,Gram,67.62411245062117,Rice,20.143383089190046,Groundnut,7.634793159681738,72.22100231815946,Andhra Pradesh:Annamayya,9,-26.833413565096418,3046763.18807
Arunachal Pradesh:Anjaw,Anjaw,Arunachal Pradesh,Kharif,12725.65,18982.02432,27092.14284,47808.908,1347,1319,1378,15,8,Rice,75.4470067602818,Maize,23.130160050492336,Groundnut,0.8026238503325417,23.31257456193155,Arunachal Pradesh:Anjaw,1,0.3721424774056353,13939.734666666667
Arunachal Pradesh:Anjaw,Anjaw,Arunachal Pradesh,Rabi,1270.094,907.67243,1702.56842,3405.038,1723,1731,1734,43,10,Maize,90.56340889959652,Rice,5.983861136106354,Rapeseed & Mustard,3.4527299642971174,90.56340889959652,Arunachal Pradesh:Anjaw,1,0.3721424774056353,13939.734666666667
Arunachal Pradesh:Changlang,Changlang,Arunachal Pradesh,Kharif,28858.809,45084.6305,60746.44625,111936.3,1150,1123,1158,5,7,Rice,85.40092540804393,Maize,8.111048965271776,Sugarcane,2.4406365993796717,8.810698123760615,Arunachal Pradesh:Changlang,1,-0.18195488721804512,40920.37775
Arunachal Pradesh:Changlang,Changlang,Arunachal Pradesh,Rabi,12146.81825,2898.2297225,3540.2696525,25057.1755,1657,1625,1494,33,9,Rapeseed & Mustard,39.16166891470988,Maize,33.92131441603515,Wheat,21.918857563633,33.92131441603515,Arunachal Pradesh:Changlang,1,-0.18195488721804512,40920.37775
Arunachal Pradesh:Dibang Valley,Dibang Valley,Arunachal Pradesh,Kharif,9347.793,12714.82702,19753.64349,33402.978,1413,1399,1444,19,8,Rice,51.76496930896063,Maize,42.981215107471805,Soybean,3.902834433507335,43.33146947970964,Arunachal Pradesh:Dibang Valley,1,0.4709206498704968,10467.156
Arunachal Pradesh:Dibang Valley,Dibang Valley,Arunachal Pradesh,Rabi,1195.964,1056.45134,2055.03186,3434.69,1710,1721,1733,40,10,Maize,95.71219007767597,Rice,3.1310872231440734,Rapeseed & Mustard,1.1567226991799533,95.71219007767597,Arunachal Pradesh:Dibang Valley,1,0.4709206498704968,10467.156
Arunachal Pradesh:East Kameng,East Kameng,Arunachal Pradesh,Kharif,20823.117,31749.03886,44700.81007,79390.759,1224,1196,1242,9,7,Rice,77.98251757722564,Maize,18.90529497511632,Soybean,2.1724505629300332,19.845031859844326,Arunachal Pradesh:East Kameng,2,-0.11326979472140762,33615.11335
Arunachal Pradesh:East Kameng,East Kameng,Arunachal Pradesh,Rabi,2706.83224,1555.6348528,2633.8804128,6624.45448,1689,1692,1671,37,9,Maize,78.43013638587928,Wheat,7.411160045511995,Rice,7.3289022182594366,78.43013638587928,Arunachal Pradesh:East Kameng,2,-0.11326979472140762,33615.11335
Arunachal Pradesh:East Siang,East Siang,Arunachal Pradesh,Kharif,43395.702,68686.8812,93315.8324,169256.087,1046,1020,1050,2,6,Rice,86.88182521104532,Maize,9.644003347067608,Soybean,2.0336613318363326,10.104754742561777,Arunachal Pradesh:East Siang,6,0.1274196350999131,141427.95681
Arunachal Pradesh:East Siang,East Siang,Arunachal Pradesh,Rabi,8103.22443,2603.7176571,4189.2842271,17854.60586,1640,1637,1562,32,9,Maize,74.67352011504677,Rapeseed & Mustard,19.69882741929081,Wheat,3.45173922945067,74.67352011504677,Arunachal Pradesh:East Siang,6,0.1274196350999131,141427.95681
Arunachal Pradesh:Kamle,Kamle,Arunachal Pradesh,Kharif,10427.62,16487.94518,22349.47841,40554.052,1387,1353,1412,17,8,Rice,87.88241966851342,Maize,9.95056779045431,Soybean,1.1608995755530027,10.370702874940159,Arunachal Pradesh:Kamle,3,0.3754489063010121,45407.096
Arunachal Pradesh:Kamle,Kamle,Arunachal Pradesh,Rabi,1228.087,439.12141,760.35141,2777.404,1775,1777,1752,47,10,Maize,84.49514152936206,Rapeseed & Mustard,15.504858470637938,,,84.49514152936206,Arunachal Pradesh:Kamle,3,0.3754489063010121,45407.096
Arunachal Pradesh:Kra Daadi,Kra Daadi,Arunachal Pradesh,Kharif,2752.694,3853.87044,5542.89778,9972.956,1599,1591,1632,27,9,Rice,63.26643425850801,Maize,28.88756140835778,Sugarcane,4.903752708208882,28.88756140835778,Arunachal Pradesh:Kra Daadi,2,1.856763925729443,5567.163
Arunachal Pradesh:Kra Daadi,Kra Daadi,Arunachal Pradesh,Rabi,205.093,167.21257,282.48472,580.685,1823,1825,1828,49,10,Maize,68.2295311406578,Rice,28.472708187543738,Rapeseed & Mustard,3.2977606717984607,68.2295311406578,Arunachal Pradesh:Kra Daadi,2,1.856763925729443,5567.163
Arunachal Pradesh:Kurung Kumey,Kurung Kumey,Arunachal Pradesh,Kharif,2545.13,3682.08652,5228.48774,9394.742,1609,1597,1640,28,9,Rice,69.94243693110391,Maize,24.386324754010037,Sugarcane,3.308222350350199,24.386324754010037,Arunachal Pradesh:Kra Daadi,2,1.856763925729443,5567.163
Arunachal Pradesh:Kurung Kumey,Kurung Kumey,Arunachal Pradesh,Rabi,190.267,152.90548,257.03342,536.207,1826,1827,1831,50,10,Maize,67.29475100942126,Rice,29.205921938088828,Rapeseed & Mustard,3.499327052489906,67.29475100942126,Arunachal Pradesh:Kra Daadi,2,1.856763925729443,5567.163
Arunachal Pradesh:Leparada,Leparada,Arunachal Pradesh,Kharif,10150.868,16147.93558,21799.18671,39585.42,1395,1362,1417,18,8,Rice,89.85491968383623,Maize,9.000216503948646,Soybean,0.5440936929339232,9.249592779876695,Arunachal Pradesh:East Siang,6,0.1274196350999131,141427.95681
Arunachal Pradesh:Leparada,Leparada,Arunachal Pradesh,Rabi,1368.934,679.15435,1205.87271,3323.495,1750,1755,1738,44,10,Maize,84.01467183049527,Rapeseed & Mustard,8.870719862297904,Rice,7.11460830720682,84.01467183049527,Arunachal Pradesh:East Siang,6,0.1274196350999131,141427.95681
Arunachal Pradesh:Lohit,Lohit,Arunachal Pradesh,Kharif,21917.77,30098.46028,46188.32736,78978.102,1213,1204,1244,7,7,Rice,55.120221526030164,Maize,39.192902264906785,Soybean,2.8407631862770275,41.50403163679318,Arunachal Pradesh:Lohit,2,-0.0032886690403065803,90661.64069666667
Arunachal Pradesh:Lohit,Lohit,Arunachal Pradesh,Rabi,12901.31339,4100.0742083,6338.0836183,28117.95378,1590,1581,1476,26,9,Maize,69.7859205774625,Rapeseed & Mustard,20.79503473564957,Wheat,7.642427703248277,69.7859205774625,Arunachal Pradesh:Lohit,2,-0.0032886690403065803,90661.64069666667
Arunachal Pradesh:Longding,Longding,Arunachal Pradesh,Kharif,11566.751,16905.8407,24664.65715,42916.328,1364,1347,1400,16,8,Rice,68.3719625512816,Maize,28.87298192182655,Soybean,2.554687852208803,29.073349596509594,Arunachal Pradesh:Longding,1,0.29990627928772257,13154.780333333334
Arunachal Pradesh:Longding,Longding,Arunachal Pradesh,Rabi,1655.57,1144.14713,2174.85065,4386.025,1703,1714,1713,38,10,Maize,93.39317161847413,Rapeseed & Mustard,3.6482417769698348,Rice,2.9585866045560416,93.39317161847413,Arunachal Pradesh:Longding,1,0.29990627928772257,13154.780333333334
Arunachal Pradesh:Lower Dibang Valley,Lower Dibang Valley,Arunachal Pradesh,Kharif,58169.811,83650.5159,123965.25155,214833.682,962,958,972,1,6,Rice,62.56780959196142,Maize,31.290831515277155,Soybean,4.574624686428912,31.6815184166018,Arunachal Pradesh:Lower Dibang Valley,1,0.030947642901255748,72345.95447333333
Arunachal Pradesh:Lower Dibang Valley,Lower Dibang Valley,Arunachal Pradesh,Rabi,13872.24342,4919.4135774,7560.0477274,30440.34784,1569,1546,1458,25,9,Maize,69.35752509863183,Rapeseed & Mustard,17.688783698458323,Wheat,11.889795141665523,69.35752509863183,Arunachal Pradesh:Lower Dibang Valley,1,0.030947642901255748,72345.95447333333
Arunachal Pradesh:Lower Siang,Lower Siang,Arunachal Pradesh,Kharif,17813.439,26098.99852,37556.58074,66222.8,1264,1242,1291,10,7,Rice,71.12956561444416,Maize,25.922860410002276,Soybean,1.2829842081092497,26.725547965844985,Arunachal Pradesh:East Siang,6,0.1274196350999131,141427.95681
